"振込日","加盟店番号（V/M）","店舗番号（AKR）","店舗名","取引年月日","決済ブランド","決済ブランド（カード番号下４桁）","支払区分","金額（円）","税区分","備考"
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","PayPay","","一括","400","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","PayPay","","一括","2600","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","iD","0***","一括","500","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","Mastercard(R)","2731","一括","18062","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","JCB","2029","一括","10428","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","Mastercard(R)","0122","一括","88803","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","Visa","7590","一括","11737","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","Visa","2092","一括","1850","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-08","JCB","6445","一括","500","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","楽天ペイ","","一括","15884","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","楽天ペイ","","一括","11418","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","PayPay","","一括","15136","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","PayPay","","一括","6094","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","PayPay","","一括","26202","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","iD","8***","一括","16126","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","Visa","9832","一括","5742","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","JCB","3639","一括","29876","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","Mastercard(R)","7063","一括","16236","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","Visa","1042","一括","12793","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","Visa","3049","一括","5962","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","American Express","2000","一括","5498","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","Mastercard(R)","1401","一括","16362","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-07","Mastercard(R)","3269","一括","8580","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","PayPay","","一括","8096","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","PayPay","","一括","14784","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","PayPay","","一括","15380","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","QUICPay","9***","","13480","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","JCB","7873","一括","14300","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","Visa","6850","一括","17842","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","Visa","2345","一括","19470","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","Visa","0192","一括","4622","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","Visa","8510","一括","29844","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","American Express","0382","一括","10659","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-06","American Express","4859","一括","17402","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","楽天ペイ","","一括","12947","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","楽天ペイ","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","11847","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","28688","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","14300","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","850","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","850","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","850","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","1700","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","iD","1***","一括","14872","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","交通系電子マネー","7128","","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","6373","一括","15444","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","7766","一括","4180","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","0454","一括","15103","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","JCB","2187","一括","15906","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","7262","一括","14509","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","5917","一括","16522","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","0209","一括","8184","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","2009","一括","21450","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","4005","一括","11649","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","JCB","9508","一括","11374","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","5586","一括","500","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Mastercard(R)","9685","一括","500","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-05","Visa","6167","一括","500","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","10406","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","11154","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","6424","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","2900","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","QUICPay","4***","","1900","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Visa","6627","一括","9412","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Mastercard(R)","1366","一括","16896","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Visa","5359","一括","30601","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Visa","7008","一括","12870","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Diners Club","2829","一括","26950","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","JCB","1035","一括","37224","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","JCB","3028","一括","6248","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Mastercard(R)","4303","一括","12424","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Mastercard(R)","6683","一括","10494","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","JCB","1043","一括","13200","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Mastercard(R)","7864","一括","13080","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-04","Visa","7529","一括","1000","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","59334","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","2706","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","12078","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","1150","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","950","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","1100","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","1100","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","iD","4***","一括","500","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","iD","2***","一括","500","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","Visa","5682","一括","27610","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","Visa","6503","一括","15554","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","Mastercard(R)","3910","一括","13200","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","Visa","8804","一括","14861","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","Mastercard(R)","6606","一括","17226","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","Visa","5028","一括","10296","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","Visa","3287","一括","1100","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-03","Visa","4807","一括","1276","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","PayPay","","一括","850","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","PayPay","","一括","1100","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","PayPay","","一括","1000","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","PayPay","","一括","1200","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","QUICPay","6***","","20647","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","Mastercard(R)","0600","一括","16918","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","Mastercard(R)","0028","一括","11781","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","Visa","0181","一括","20515","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","Mastercard(R)","2816","一括","2706","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-02","Mastercard(R)","0576","一括","850","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","30800","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","12518","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","700","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","600","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","PayPay","","一括","500","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","QUICPay","2***","","500","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","Mastercard(R)","5189","一括","11677","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","American Express","2267","一括","13200","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","Visa","4286","一括","16577","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","Visa","4010","一括","10626","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","Mastercard(R)","7395","一括","12738","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","Visa","0462","一括","17482","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","Visa","7318","一括","2431","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-12-01","Visa","1163","一括","10576","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","PayPay","","一括","17864","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","PayPay","","一括","13526","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","PayPay","","一括","3234","課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","Mastercard(R)","4174","一括","13650","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","JCB","1010","一括","12947","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","Visa","6026","一括","23056","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","JCB","1006","一括","16698","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","Mastercard(R)","4004","一括","9064","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","American Express","1004","一括","10857","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","JCB","2175","一括","10824","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","Visa","7343","一括","3575","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","Visa","5007","一括","14090","非課税",""
"2025-12-15","045534248095","AKR5061995856","赤坂元気","2025-11-30","JCB","0407","一括","12100","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","PayPay","","一括","25916","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","PayPay","","一括","12639","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","PayPay","","一括","34265","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","PayPay","","一括","13673","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","PayPay","","一括","14256","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","PayPay","","一括","16500","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","PayPay","","一括","11539","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","Mastercard(R)","7604","一括","10692","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","JCB","2064","一括","13304","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","JCB","2867","一括","15972","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","Visa","8537","一括","18700","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","American Express","0705","一括","13541","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","JCB","5866","一括","18260","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","Visa","4659","一括","9350","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","Visa","2180","一括","15829","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","Visa","2200","一括","7887","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","American Express","1008","一括","20636","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","Visa","0261","一括","15158","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","Visa","7861","一括","14140","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-29","JCB","1151","一括","14108","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","PayPay","","一括","26016","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","PayPay","","一括","5797","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","JCB","7501","一括","27060","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Visa","8116","一括","20722","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Visa","9683","一括","30036","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Visa","9584","一括","15000","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Visa","7015","一括","19283","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Visa","7034","一括","19756","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Mastercard(R)","2125","一括","21296","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","JCB","5473","一括","31933","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","JCB","3262","一括","23716","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Mastercard(R)","1056","一括","14300","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Visa","5408","一括","10274","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Visa","6151","一括","23067","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Mastercard(R)","0576","一括","1450","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Mastercard(R)","3495","一括","13848","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-28","Mastercard(R)","5184","一括","500","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","PayPay","","一括","18796","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","PayPay","","一括","1000","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","PayPay","","一括","500","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","PayPay","","一括","500","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","QUICPay","3***","","500","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","JCB","1389","一括","15686","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","American Express","2005","一括","17006","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","Visa","1872","一括","4004","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","Visa","4439","一括","11264","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","Visa","6090","一括","12716","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","Visa","8600","一括","13948","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","Visa","9240","一括","38500","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","American Express","2076","一括","15400","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","Visa","8074","一括","11044","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","Mastercard(R)","1018","一括","13200","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","Visa","6009","一括","950","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-27","JCB","1014","一括","1000","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","楽天ペイ","","一括","13332","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","PayPay","","一括","8250","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","PayPay","","一括","2662","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","PayPay","","一括","11715","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","PayPay","","一括","500","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","PayPay","","一括","950","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","PayPay","","一括","500","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","QUICPay","9***","","500","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Visa","7553","一括","19426","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Visa","4371","一括","10208","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Visa","9266","一括","13178","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Visa","9994","一括","4994","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Visa","3598","一括","17314","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Mastercard(R)","9562","一括","4554","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Visa","6562","一括","27946","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","JCB","1202","一括","12892","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Mastercard(R)","8142","一括","16751","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Visa","6655","一括","14311","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Mastercard(R)","6101","一括","17941","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-26","Mastercard(R)","2713","一括","1000","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","PayPay","","一括","13750","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","PayPay","","一括","6688","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","PayPay","","一括","10606","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","PayPay","","一括","950","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","Mastercard(R)","0019","一括","19145","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","Visa","0443","一括","10010","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","Mastercard(R)","1505","一括","9648","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","JCB","1078","一括","13200","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","JCB","4133","一括","16302","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-25","Visa","3933","一括","11506","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-24","PayPay","","一括","8470","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-24","PayPay","","一括","8712","課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-24","JCB","3312","一括","13970","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-24","Visa","1918","一括","12078","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-24","Visa","2337","一括","11748","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-24","American Express","2004","一括","10516","非課税",""
"2025-12-05","045534248095","AKR5061995856","赤坂元気","2025-11-24","JCB","1057","一括","17046","非課税",""
