"振込日","加盟店番号（V/M）","店舗番号（AKR）","店舗名","取引年月日","決済ブランド","決済ブランド（カード番号下４桁）","支払区分","金額（円）","税区分","備考"
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","American Express","2606","一括","22793","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","Visa","9668","一括","22352","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","Visa","4122","一括","14564","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","Visa","6908","一括","15367","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","American Express","1007","一括","10956","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","Visa","2368","一括","9802","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","Visa","2812","一括","16082","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","Visa","5752","一括","850","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","Visa","8005","一括","1000","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-15","Visa","5003","一括","750","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","PayPay","","一括","18117","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","PayPay","","一括","12056","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","Visa","7711","一括","12397","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","Visa","0243","一括","17347","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","American Express","0603","一括","17687","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","Visa","1459","一括","12651","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","Visa","2501","一括","12156","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","Visa","9088","一括","16467","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","Visa","6910","一括","7513","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","JCB","7603","一括","3706","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","JCB","1060","一括","17072","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","Visa","9623","一括","12156","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-14","Mastercard(R)","0929","一括","17292","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","楽天ペイ","","一括","850","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","PayPay","","一括","6611","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","PayPay","","一括","5456","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","PayPay","","一括","1000","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","PayPay","","一括","1000","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","d払い","","一括","16172","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","QUICPay","2***","","850","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","Visa","1449","一括","13552","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","Visa","5046","一括","16522","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","American Express","2101","一括","12256","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","Visa","8351","一括","12056","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","JCB","1068","一括","17897","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","JCB","8182","一括","12386","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","Visa","2046","一括","22890","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","Visa","8665","一括","18854","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","Visa","7246","一括","12156","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","Visa","8008","一括","11935","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","Visa","6015","一括","15242","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","JCB","1281","一括","16192","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-13","JCB","7925","一括","2000","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","COIN+","","一括","1150","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","楽天ペイ","","一括","900","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","6028","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","3500","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","1000","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","1000","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","850","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","1150","課税",""
